code,name,stockType,categoryA,categoryB,categoryC
37230,한국팩키지,보통주,소재,소재,용기 및 포장
23790,동일철강,보통주,소재,소재,금속 및 광물
228340,동양파일,보통주,소재,소재,건축소재
178920,피아이첨단소재,보통주,소재,소재,화학
36620,버추얼텍,보통주,소재,소재,종이 및 목재
42040,케이피엠테크,보통주,소재,소재,화학
171120,라이온켐텍,보통주,소재,소재,건축소재
128660,피제이메탈,보통주,소재,소재,금속 및 광물
286750,나노브릭,보통주,소재,소재,화학
50760,에스폴리텍,보통주,소재,소재,화학
25900,동화기업,보통주,소재,소재,종이 및 목재
6920,모헨즈,보통주,소재,소재,건축소재
225530,보광산업,보통주,소재,소재,건축소재
28040,미래에스씨아이,보통주,소재,소재,화학
79650,서산,보통주,소재,소재,건축소재
60560,홈센타홀딩스,보통주,소재,소재,건축소재
54410,케이피티유,보통주,소재,소재,금속 및 광물
440,중앙에너비스,보통주,에너지,에너지,석유 및 가스
294630,서남,보통주,에너지,에너지,에너지 시설 및 서비스
43200,파루,보통주,에너지,에너지,에너지 시설 및 서비스
38870,에코바이오홀딩스,보통주,에너지,에너지,에너지 시설 및 서비스
44490,태웅,보통주,에너지,에너지,에너지 시설 및 서비스
100130,동국S&C,보통주,에너지,에너지,에너지 시설 및 서비스
32820,우리기술,보통주,에너지,에너지,에너지 시설 및 서비스
114190,강원,보통주,에너지,에너지,에너지 시설 및 서비스
137950,제이씨케미칼,보통주,에너지,에너지,에너지 시설 및 서비스
258610,이더블유케이,보통주,에너지,에너지,에너지 시설 및 서비스
43220,에이치엘비파워,보통주,에너지,에너지,에너지 시설 및 서비스
41590,젬백스지오,보통주,에너지,에너지,에너지 시설 및 서비스
24060,흥구석유,보통주,에너지,에너지,석유 및 가스
65420,에스아이리소스,보통주,에너지,에너지,에너지 시설 및 서비스
94820,일진파워,보통주,에너지,에너지,에너지 시설 및 서비스
151860,케이지이티에스,보통주,에너지,에너지,에너지 시설 및 서비스
126880,제이엔케이히터,보통주,에너지,에너지,에너지 시설 및 서비스
95910,에스에너지,보통주,에너지,에너지,에너지 시설 및 서비스
36490,SK머티리얼즈,보통주,에너지,에너지,석유 및 가스
148140,비디아이,보통주,에너지,에너지,에너지 시설 및 서비스
313760,윌링스,보통주,에너지,에너지,에너지 시설 및 서비스
83650,비에이치아이,보통주,에너지,에너지,에너지 시설 및 서비스
60900,대한그린파워,보통주,에너지,에너지,에너지 시설 및 서비스
270520,지엔원에너지,보통주,에너지,에너지,에너지 시설 및 서비스
78940,코드네이처,보통주,에너지,에너지,에너지 시설 및 서비스
18000,유니슨,보통주,에너지,에너지,에너지 시설 및 서비스
53050,지에스이,보통주,유틸리티,유틸리티,가스
6140,피제이전자,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
164060,이루다,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
32300,한국파마,보통주,의료,제약 및 바이오,제약
291650,압타머사이언스,보통주,의료,제약 및 바이오,바이오
347740,피엔케이피부임상연구센타,보통주,의료,제약 및 바이오,바이오
950200,소마젠 KDR,보통주,의료,제약 및 바이오,바이오
330350,위더스제약,보통주,의료,제약 및 바이오,제약
304840,피플바이오,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
331920,셀레믹스,보통주,의료,제약 및 바이오,바이오
335810,프리시젼바이오,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
153710,옵티팜,보통주,의료,제약 및 바이오,제약
95700,제넥신,보통주,의료,제약 및 바이오,바이오
48870,시너지이노베이션,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
108860,셀바스에이아이,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
99750,이지케어텍,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
115480,씨유메디칼시스템,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
104540,코렌텍,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
109960,에이프로젠헬스케어앤게임즈,보통주,의료,제약 및 바이오,제약
114450,KPX라이프사이언스,보통주,의료,제약 및 바이오,제약
92040,아미코젠,보통주,의료,제약 및 바이오,제약
08537M,루트로닉3우,3우선주,의료,의료 장비 및 서비스,의료 장비 및 서비스
85370,루트로닉,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
65510,휴비츠,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
67080,대화제약,보통주,의료,제약 및 바이오,제약
44960,이글벳,보통주,의료,제약 및 바이오,제약
78140,대봉엘에스,보통주,의료,제약 및 바이오,제약
335890,비올,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
314130,지놈앤컴퍼니,보통주,의료,제약 및 바이오,제약
119610,인터로조,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
86890,이수앱지스,보통주,의료,제약 및 바이오,바이오
307750,국전약품,보통주,의료,제약 및 바이오,제약
294090,이오플로우,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
216080,제테마,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
106190,하이텍팜,보통주,의료,제약 및 바이오,제약
115450,지트리비앤티,보통주,의료,제약 및 바이오,제약
9300,삼아제약,보통주,의료,제약 및 바이오,제약
7370,진양제약,보통주,의료,제약 및 바이오,제약
290660,네오펙트,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
208370,셀바스헬스케어,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
1540,안국약품,보통주,의료,제약 및 바이오,제약
215380,우정바이오,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
156100,엘앤케이바이오메드,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
67290,제이더블유신약,보통주,의료,제약 및 바이오,제약
31390,녹십자셀,보통주,의료,제약 및 바이오,바이오
215600,신라젠,보통주,의료,제약 및 바이오,바이오
59210,메타바이오메드,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
38290,마크로젠,보통주,의료,제약 및 바이오,바이오
311690,(주)천랩,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
179290,엠아이텍,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
83790,크리스탈지노믹스,보통주,의료,제약 및 바이오,바이오
52670,제일바이오,보통주,의료,제약 및 바이오,제약
54050,농업회사법인농우바이오,보통주,의료,제약 및 바이오,바이오
223250,드림씨아이에스,보통주,의료,제약 및 바이오,제약
115180,큐리언트,보통주,의료,제약 및 바이오,제약
35610,솔본,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
238120,얼라인드제네틱스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
54670,대한뉴팜,보통주,의료,제약 및 바이오,제약
38070,서린바이오사이언스,보통주,의료,제약 및 바이오,바이오
18620,우진비앤지,보통주,의료,제약 및 바이오,제약
263700,케어랩스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
261200,덴티스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
219750,지티지웰니스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
49960,쎌바이오텍,보통주,의료,제약 및 바이오,바이오
58110,멕아이씨에스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
14570,고려제약,보통주,의료,제약 및 바이오,제약
71200,인피니트헬스케어,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
32620,유비케어,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
278650,노터스,보통주,의료,제약 및 바이오,제약
208340,파멥신,보통주,의료,제약 및 바이오,바이오
66700,테라젠이텍스,보통주,의료,제약 및 바이오,제약
58820,CMG제약,보통주,의료,제약 및 바이오,제약
340570,티앤엘,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
284620,카이노스메드,보통주,의료,제약 및 바이오,제약
246720,아스타,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
243070,휴온스,보통주,의료,제약 및 바이오,제약
145020,휴젤,보통주,의료,제약 및 바이오,바이오
86820,바이오솔루션,보통주,의료,제약 및 바이오,바이오
253840,수젠텍,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
226330,신테카바이오,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
41960,코미팜,보통주,의료,제약 및 바이오,제약
214150,클래시스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
41920,메디아나,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
39860,나노엔텍,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
6620,동구바이오제약,보통주,의료,제약 및 바이오,제약
214450,파마리서치프로덕트,보통주,의료,제약 및 바이오,바이오
86060,진바이오텍,보통주,의료,제약 및 바이오,제약
241820,피씨엘,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
217600,켐온,보통주,의료,제약 및 바이오,바이오
217330,싸이토젠,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
263050,유틸렉스,보통주,의료,제약 및 바이오,바이오
226950,올릭스,보통주,의료,제약 및 바이오,바이오
47920,에이치엘비제약,보통주,의료,제약 및 바이오,제약
222110,팬젠,보통주,의료,제약 및 바이오,바이오
185490,아이진,보통주,의료,제약 및 바이오,바이오
149980,하이로닉,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
99190,아이센스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
235980,메드팩토,보통주,의료,제약 및 바이오,제약
214680,디알텍,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
122310,제노레이,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
246960,이노테라피,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
68760,셀트리온제약,보통주,의료,제약 및 바이오,제약
34940,조아제약,보통주,의료,제약 및 바이오,제약
87010,펩트론,보통주,의료,제약 및 바이오,바이오
32940,원익,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
102940,코오롱생명과학,보통주,의료,제약 및 바이오,제약
42520,한스바이오메드,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
11040,경동제약,보통주,의료,제약 및 바이오,제약
318010,(주)팜스빌,보통주,의료,제약 및 바이오,제약
141080,레고켐바이오사이언스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
60590,씨티씨바이오,보통주,의료,제약 및 바이오,제약
225220,제놀루션,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
91990,셀트리온헬스케어,보통주,의료,제약 및 바이오,바이오
86450,동국제약,보통주,의료,제약 및 바이오,제약
323990,박셀바이오,보통주,의료,제약 및 바이오,제약
288330,브릿지바이오테라퓨틱스,보통주,의료,제약 및 바이오,제약
166480,코아스템,보통주,의료,제약 및 바이오,바이오
43710,서울리거,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
23910,대한약품공업,보통주,의료,제약 및 바이오,제약
305090,마이크로디지탈,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
263690,디알젬,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
142280,녹십자엠에스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
100700,세운메디칼,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
74430,아미노로직스,보통주,의료,제약 및 바이오,제약
41910,에스텍파마,보통주,의료,제약 및 바이오,제약
191420,테고사이언스,보통주,의료,제약 및 바이오,바이오
39840,디오,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
174900,앱클론,보통주,의료,제약 및 바이오,바이오
49180,셀루메드,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
57880,필로시스헬스케어,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
302550,리메드,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
246710,티앤알바이오팹,보통주,의료,제약 및 바이오,바이오
200670,휴메딕스,보통주,의료,제약 및 바이오,제약
200780,비씨월드제약,보통주,의료,제약 및 바이오,제약
86040,바이오톡스텍,보통주,의료,제약 및 바이오,바이오
78160,메디포스트,보통주,의료,제약 및 바이오,바이오
290650,엘앤씨바이오,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
268600,셀리버리,보통주,의료,제약 및 바이오,바이오
260660,알리코제약,보통주,의료,제약 및 바이오,제약
100120,뷰웍스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
234690,녹십자웰빙,보통주,의료,제약 및 바이오,제약
299170,더블유에스아이,보통주,의료,제약 및 바이오,제약
298380,에이비엘바이오,보통주,의료,제약 및 바이오,바이오
127120,디엔에이링크,보통주,의료,제약 및 바이오,바이오
53950,경남제약,보통주,의료,제약 및 바이오,제약
348150,고바이오랩,보통주,의료,제약 및 바이오,바이오
206650,유바이오로직스,보통주,의료,제약 및 바이오,바이오
204840,지엘팜텍,보통주,의료,제약 및 바이오,제약
144510,녹십자랩셀,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
46210,파나진,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
258830,세종메디칼,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
196170,알테오젠,보통주,의료,제약 및 바이오,바이오
196300,애니젠,보통주,의료,제약 및 바이오,바이오
150840,인트로메딕,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
131030,디에이치피코리아,보통주,의료,제약 및 바이오,제약
96530,씨젠,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
65660,안트로젠,보통주,의료,제약 및 바이오,제약
56090,유앤아이,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
36480,대성미생물연구소,보통주,의료,제약 및 바이오,제약
187420,제노포커스,보통주,의료,제약 및 바이오,바이오
950130,엑세스바이오 KDR,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
84650,랩지노믹스,보통주,의료,제약 및 바이오,바이오
86900,메디톡스,보통주,의료,제약 및 바이오,바이오
41830,인바디,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
237690,에스티팜,보통주,의료,제약 및 바이오,제약
205470,휴마시스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
80720,한국유니온제약,보통주,의료,제약 및 바이오,제약
32850,비트컴퓨터,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
321550,티움바이오,보통주,의료,제약 및 바이오,제약
307280,원바이오젠,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
180400,캔서롭,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
131220,대한과학,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
39200,오스코텍,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
72020,중앙백신연구소,보통주,의료,제약 및 바이오,제약
48530,인트론바이오테크놀로지,보통주,의료,제약 및 바이오,바이오
228760,지노믹트리,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
109820,진매트릭스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
229000,젠큐릭스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
12790,신일제약,보통주,의료,제약 및 바이오,제약
352770,클리노믹스,보통주,의료,제약 및 바이오,바이오
84110,휴온스글로벌,보통주,의료,제약 및 바이오,제약
43090,큐브앤컴퍼니,보통주,의료,제약 및 바이오,제약
54950,제이브이엠,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
299660,셀리드,보통주,의료,제약 및 바이오,바이오
245620,이원다이애그노믹스,보통주,의료,제약 및 바이오,바이오
32980,바이온,보통주,의료,제약 및 바이오,바이오
220100,퓨쳐켐,보통주,의료,제약 및 바이오,제약
217730,강스템바이오텍,보통주,의료,제약 및 바이오,바이오
183490,엔지켐생명과학,보통주,의료,제약 및 바이오,제약
84990,헬릭스미스,보통주,의료,제약 및 바이오,바이오
317690,퀀타매트릭스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
182400,엔케이맥스,보통주,의료,제약 및 바이오,바이오
43100,솔고바이오메디칼,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
61250,화일약품,보통주,의료,제약 및 바이오,제약
85660,차바이오텍,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
250,삼천당제약,보통주,의료,제약 및 바이오,제약
293780,압타바이오,보통주,의료,제약 및 바이오,제약
68330,일신바이오베이스,보통주,의료,제약 및 바이오,바이오
43150,바텍,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
354200,엔젠바이오,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
256840,한국비엔씨,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
228670,레이,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
138610,나이벡,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
18680,서울제약,보통주,의료,제약 및 바이오,제약
322510,제이엘케이,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
53030,바이넥스,보통주,의료,제약 및 바이오,제약
48260,오스템임플란트,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
2800,신신제약,보통주,의료,제약 및 바이오,제약
228850,레이언스,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
226400,오스테오닉,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
214610,미코바이오메드,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
206640,바디텍메드,보통주,의료,의료 장비 및 서비스,의료 장비 및 서비스
64550,바이오니아,보통주,의료,제약 및 바이오,바이오
1000,신라섬유,보통주,통신서비스,통신서비스,무선통신
65530,한국전파기지국,보통주,통신서비스,통신서비스,무선통신
36630,세종텔레콤,보통주,통신서비스,통신서비스,유선통신
141020,포티스,보통주,통신서비스,통신서비스,무선통신
51500,씨제이프레시웨이,보통주,필수소비재,음식료 및 담배,식료품
142760,바이오리더스,보통주,필수소비재,생활용품,개인생활용품
214370,케어젠,보통주,필수소비재,생활용품,개인생활용품
270870,뉴트리,보통주,필수소비재,음식료 및 담배,식료품
16790,현대사료,보통주,필수소비재,음식료 및 담배,식료품
226340,본느,보통주,필수소비재,생활용품,개인생활용품
27710,팜스토리,보통주,필수소비재,음식료 및 담배,식료품
222040,코스맥스엔비티,보통주,필수소비재,음식료 및 담배,식료품
58530,슈펙스비앤피,보통주,필수소비재,생활용품,개인생활용품
195500,마니커에프앤지,보통주,필수소비재,음식료 및 담배,식료품
4650,창해에탄올,보통주,필수소비재,음식료 및 담배,음료
27050,코리아나화장품,보통주,필수소비재,생활용품,개인생활용품
16100,리더스코스메틱,보통주,필수소비재,생활용품,개인생활용품
18120,진로발효,보통주,필수소비재,음식료 및 담배,음료
136480,하림,보통주,필수소비재,음식료 및 담배,식료품
203690,프로스테믹스,보통주,필수소비재,생활용품,개인생활용품
92730,네오팜,보통주,필수소비재,생활용품,개인생활용품
900310,컬러레이홀딩스,보통주,필수소비재,생활용품,개인생활용품
175250,아이큐어,보통주,필수소비재,생활용품,개인생활용품
238200,비피도,보통주,필수소비재,음식료 및 담배,식료품
4590,한국가구,보통주,필수소비재,음식료 및 담배,식료품
69110,코스온,보통주,필수소비재,생활용품,개인생활용품
189980,흥국에프엔비,보통주,필수소비재,음식료 및 담배,음료
5990,매일홀딩스,보통주,필수소비재,음식료 및 담배,식료품
311390,네오크레마,보통주,필수소비재,음식료 및 담배,식료품
250000,보라티알,보통주,필수소비재,음식료 및 담배,식료품
8800,행남사,보통주,필수소비재,음식료 및 담배,식료품
23900,풍국주정공업,보통주,필수소비재,음식료 및 담배,음료
239610,에이치엘사이언스,보통주,필수소비재,음식료 및 담배,식료품
53620,태양,보통주,필수소비재,생활용품,가정생활용품
88910,동우팜투테이블,보통주,필수소비재,음식료 및 담배,식료품
950140,잉글우드랩 KDR,보통주,필수소비재,생활용품,개인생활용품
18700,바른손,보통주,필수소비재,생활용품,개인생활용품
43650,국순당,보통주,필수소비재,음식료 및 담배,음료
265740,엔에프씨,보통주,필수소비재,생활용품,개인생활용품
140410,메지온,보통주,필수소비재,음식료 및 담배,식료품
5670,푸드웰,보통주,필수소비재,음식료 및 담배,식료품
35810,이지홀딩스,보통주,필수소비재,음식료 및 담배,식료품
214260,라파스,보통주,필수소비재,생활용품,개인생활용품
267980,매일유업,보통주,필수소비재,음식료 및 담배,식료품
66360,체리부로,보통주,필수소비재,음식료 및 담배,식료품
103840,우양,보통주,필수소비재,음식료 및 담배,식료품
5860,한일사료,보통주,필수소비재,음식료 및 담배,식료품
256150,한독크린텍,보통주,필수소비재,생활용품,가정생활용품
14100,메디앙스,보통주,필수소비재,생활용품,개인생활용품
154030,농업회사법인아시아종묘,보통주,필수소비재,음식료 및 담배,식료품
218150,미래생명자원,보통주,필수소비재,음식료 및 담배,식료품
244460,올리패스(주),보통주,필수소비재,생활용품,개인생활용품
3310,대주산업,보통주,필수소비재,음식료 및 담배,식료품
263920,블러썸엠앤씨,보통주,필수소비재,생활용품,개인생활용품
317240,티에스트릴리온,보통주,필수소비재,생활용품,개인생활용품
80530,코디,보통주,필수소비재,생활용품,개인생활용품
241710,코스메카코리아,보통주,필수소비재,생활용품,개인생활용품
2680,한탑,보통주,필수소비재,음식료 및 담배,식료품
25880,케이씨피드,보통주,필수소비재,음식료 및 담배,식료품
64090,에프앤리퍼블릭,보통주,필수소비재,생활용품,개인생활용품
65170,넥스트비티,보통주,필수소비재,음식료 및 담배,식료품
290720,푸드나무,보통주,필수소비재,음식료 및 담배,식료품
25870,신라에스지,보통주,필수소비재,음식료 및 담배,식료품
52260,현대바이오랜드,보통주,필수소비재,생활용품,개인생활용품
260930,씨티케이코스메틱스,보통주,필수소비재,생활용품,개인생활용품
65150,MP그룹,보통주,필수소비재,음식료 및 담배,식료품
194700,노바렉스,보통주,필수소비재,음식료 및 담배,식료품
73560,우리손에프앤지농업회사법인,보통주,필수소비재,음식료 및 담배,식료품
318410,비비씨,보통주,필수소비재,생활용품,가정생활용품
44480,경남바이오파마,보통주,필수소비재,생활용품,개인생활용품
168330,내츄럴엔도텍,보통주,필수소비재,음식료 및 담배,식료품
227610,아우딘퓨쳐스,보통주,필수소비재,생활용품,개인생활용품
83660,씨에스에이코스믹,보통주,필수소비재,생활용품,개인생활용품
18290,브이티지엠피,보통주,필수소비재,생활용품,개인생활용품
159910,스킨앤스킨,보통주,필수소비재,생활용품,개인생활용품
217480,에스디생명공학,보통주,필수소비재,생활용품,개인생활용품
900300,오가닉티코스메틱홀딩스,보통주,필수소비재,생활용품,개인생활용품
9780,엠에스씨,보통주,필수소비재,음식료 및 담배,식료품
208140,정다운,보통주,필수소비재,음식료 및 담배,식료품
900340,윙입푸드홀딩스,보통주,필수소비재,음식료 및 담배,식료품
7390,네이처셀,보통주,필수소비재,음식료 및 담배,음료
60280,큐렉소,보통주,필수소비재,음식료 및 담배,식료품
277410,인산가,보통주,필수소비재,음식료 및 담배,식료품
86710,선진뷰티사이언스,보통주,필수소비재,생활용품,개인생활용품
48410,현대바이오사이언스,보통주,필수소비재,생활용품,개인생활용품
219550,엠피한강,보통주,필수소비재,생활용품,개인생활용품
222980,한국맥널티,보통주,필수소비재,음식료 및 담배,식료품
225430,케이엠제약,보통주,필수소비재,생활용품,개인생활용품
19660,글로본,보통주,필수소비재,생활용품,개인생활용품
252500,세화피앤씨,보통주,필수소비재,생활용품,개인생활용품
123330,제닉,보통주,필수소비재,생활용품,개인생활용품
237880,클리오,보통주,필수소비재,생활용품,개인생활용품
3380,하림지주,보통주,필수소비재,음식료 및 담배,식료품
200130,콜마비앤에이치,보통주,필수소비재,음식료 및 담배,식료품
900120,씨케이에이치푸드앤헬스리미티드,보통주,필수소비재,음식료 및 담배,식료품
138360,에이씨티,보통주,필수소비재,생활용품,개인생활용품
298060,에스씨엠생명과학,보통주,필수소비재,생활용품,개인생활용품
353810,이지바이오,보통주,필수소비재,음식료 및 담배,식료품
